1 1.41421  0.346574 0.346574
8648 inf  inf inf
8649 inf  inf inf
8650 inf  inf inf
8651 inf  inf inf
8652 inf  inf inf
8653 inf  inf inf
8654 inf  inf inf
8655 inf  inf inf
8656 inf  inf inf
8657 inf  inf inf
8658 inf  inf inf
8659 inf  inf inf
8660 inf  inf inf
8661 inf  inf inf
8662 inf  inf inf
8663 inf  inf inf
8664 inf  inf inf
8665 inf  inf inf
8666 inf  inf inf
8667 inf  inf inf
8668 inf  inf inf
8669 inf  inf inf
8670 inf  inf inf
8671 inf  inf inf
8672 inf  inf inf
8673 inf  inf inf
8674 inf  inf inf
8675 inf  inf inf
8676 inf  inf inf
8677 inf  inf inf
8678 inf  inf inf
8679 inf  inf inf
8680 inf  inf inf
8681 inf  inf inf
8682 inf  inf inf
8683 inf  inf inf
8684 inf  inf inf
8685 inf  inf inf
8686 inf  inf inf
8687 inf  inf inf
8688 inf  inf inf
8689 inf  inf inf
8690 inf  inf inf
8691 inf  inf inf
8692 inf  inf inf
8693 inf  inf inf
8694 inf  inf inf
8695 inf  inf inf
8696 inf  inf inf
8697 inf  inf inf
8698 inf  inf inf
8699 inf  inf inf
8700 inf  inf inf
8701 inf  inf inf
8702 inf  inf inf
8703 inf  inf inf
8704 inf  inf inf
8705 inf  inf inf
8706 inf  inf inf
8707 inf  inf inf
8708 inf  inf inf
8709 inf  inf inf
8710 inf  inf inf
8711 inf  inf inf
8712 inf  inf inf
8713 inf  inf inf
8714 inf  inf inf
8715 inf  inf inf
8716 inf  inf inf
8717 inf  inf inf
8718 inf  inf inf
8719 inf  inf inf
8720 inf  inf inf
8721 inf  inf inf
8722 inf  inf inf
8723 inf  inf inf
8724 inf  inf inf
8725 inf  inf inf
8726 inf  inf inf
8727 inf  inf inf
8728 inf  inf inf
8729 inf  inf inf
8730 inf  inf inf
8731 inf  inf inf
8732 inf  inf inf
8733 inf  inf inf
8734 inf  inf inf
8735 inf  inf inf
8736 inf  inf inf
8737 inf  inf inf
8738 inf  inf inf
8739 inf  inf inf
8740 inf  inf inf
8741 inf  inf inf
8742 inf  inf inf
8743 inf  inf inf
8744 inf  inf inf
8745 inf  inf inf
8746 inf  inf inf
8747 inf  inf inf
8748 inf  inf inf
8749 inf  inf inf
8750 inf  inf inf
8751 inf  inf inf
8752 inf  inf inf
8753 inf  inf inf
8754 inf  inf inf
8755 inf  inf inf
8756 inf  inf inf
8757 inf  inf inf
8758 inf  inf inf
8759 inf  inf inf
8760 inf  inf inf
8761 inf  inf inf
8762 inf  inf inf
8763 inf  inf inf
8764 inf  inf inf
8765 inf  inf inf
8766 inf  inf inf
8767 inf  inf inf
8768 inf  inf inf
8769 inf  inf inf
8770 inf  inf inf
8771 inf  inf inf
8772 inf  inf inf
8773 inf  inf inf
8774 inf  inf inf
8775 inf  inf inf
8776 inf  inf inf
8777 inf  inf inf
8778 inf  inf inf
8779 inf  inf inf
8780 inf  inf inf
8781 inf  inf inf
8782 inf  inf inf
8783 inf  inf inf
8784 inf  inf inf
8785 inf  inf inf
8786 inf  inf inf
8787 inf  inf inf
8788 inf  inf inf
8789 inf  inf inf
8790 inf  inf inf
8791 inf  inf inf
8792 inf  inf inf
8793 inf  inf inf
8794 inf  inf inf
8795 inf  inf inf
8796 inf  inf inf
8797 inf  inf inf
8798 inf  inf inf
8799 inf  inf inf
8800 inf  inf inf
8801 inf  inf inf
8802 inf  inf inf
8803 inf  inf inf
8804 inf  inf inf
8805 inf  inf inf
8806 inf  inf inf
8807 inf  inf inf
8808 inf  inf inf
8809 inf  inf inf
8810 inf  inf inf
8811 inf  inf inf
8812 inf  inf inf
8813 inf  inf inf
8814 inf  inf inf
8815 inf  inf inf
8816 inf  inf inf
8817 inf  inf inf
8818 inf  inf inf
8819 inf  inf inf
8820 inf  inf inf
8821 inf  inf inf
8822 inf  inf inf
8823 inf  inf inf
8824 inf  inf inf
8825 inf  inf inf
8826 inf  inf inf
8827 inf  inf inf
8828 inf  inf inf
8829 inf  inf inf
8830 inf  inf inf
8831 inf  inf inf
8832 inf  inf inf
8833 inf  inf inf
8834 inf  inf inf
8835 inf  inf inf
8836 inf  inf inf
8837 inf  inf inf
8838 inf  inf inf
8839 inf  inf inf
8840 inf  inf inf
8841 inf  inf inf
8842 inf  inf inf
8843 inf  inf inf
8844 inf  inf inf
8845 inf  inf inf
8846 inf  inf inf
8847 inf  inf inf
8848 inf  inf inf
8849 inf  inf inf
8850 inf  inf inf
8851 inf  inf inf
8852 inf  inf inf
8853 inf  inf inf
8854 inf  inf inf
8855 inf  inf inf
8856 inf  inf inf
8857 inf  inf inf
8858 inf  inf inf
8859 inf  inf inf
8860 inf  inf inf
8861 inf  inf inf
8862 inf  inf inf
8863 inf  inf inf
8864 inf  inf inf
8865 inf  inf inf
8866 inf  inf inf
8867 inf  inf inf
8868 inf  inf inf
8869 inf  inf inf
8870 inf  inf inf
8871 inf  inf inf
8872 inf  inf inf
8873 inf  inf inf
8874 inf  inf inf
8875 inf  inf inf
8876 inf  inf inf
8877 inf  inf inf
8878 inf  inf inf
8879 inf  inf inf
8880 inf  inf inf
8881 inf  inf inf
8882 inf  inf inf
8883 inf  inf inf
8884 inf  inf inf
8885 inf  inf inf
8886 inf  inf inf
8887 inf  inf inf
8888 inf  inf inf
8889 inf  inf inf
8890 inf  inf inf
8891 inf  inf inf
8892 inf  inf inf
8893 inf  inf inf
8894 inf  inf inf
8895 inf  inf inf
8896 inf  inf inf
8897 inf  inf inf
8898 inf  inf inf
8899 inf  inf inf
8900 inf  inf inf
8901 inf  inf inf
8902 inf  inf inf
8903 inf  inf inf
8904 inf  inf inf
8905 inf  inf inf
8906 inf  inf inf
8907 inf  inf inf
8908 inf  inf inf
8909 inf  inf inf
8910 inf  inf inf
8911 inf  inf inf
8912 inf  inf inf
8913 inf  inf inf
8914 inf  inf inf
8915 inf  inf inf
8916 inf  inf inf
8917 inf  inf inf
8918 inf  inf inf
8919 inf  inf inf
8920 inf  inf inf
8921 inf  inf inf
8922 inf  inf inf
8923 inf  inf inf
8924 inf  inf inf
8925 inf  inf inf
8926 inf  inf inf
8927 inf  inf inf
8928 inf  inf inf
8929 inf  inf inf
8930 inf  inf inf
8931 inf  inf inf
8932 inf  inf inf
8933 inf  inf inf
8934 inf  inf inf
8935 inf  inf inf
8936 inf  inf inf
8937 inf  inf inf
8938 inf  inf inf
8939 inf  inf inf
8940 inf  inf inf
8941 inf  inf inf
8942 inf  inf inf
8943 inf  inf inf
8944 inf  inf inf
8945 inf  inf inf
8946 inf  inf inf
8947 inf  inf inf
8948 inf  inf inf
8949 inf  inf inf
8950 inf  inf inf
8951 inf  inf inf
8952 inf  inf inf
8953 inf  inf inf
8954 inf  inf inf
8955 inf  inf inf
8956 inf  inf inf
8957 inf  inf inf
8958 inf  inf inf
8959 inf  inf inf
8960 inf  inf inf
8961 inf  inf inf
8962 inf  inf inf
8963 inf  inf inf
8964 inf  inf inf
8965 inf  inf inf
8966 inf  inf inf
8967 inf  inf inf
8968 inf  inf inf
8969 inf  inf inf
8970 inf  inf inf
8971 inf  inf inf
8972 inf  inf inf
8973 inf  inf inf
8974 inf  inf inf
8975 inf  inf inf
8976 inf  inf inf
8977 inf  inf inf
8978 inf  inf inf
8979 inf  inf inf
8980 inf  inf inf
8981 inf  inf inf
8982 inf  inf inf
8983 inf  inf inf
8984 inf  inf inf
8985 inf  inf inf
8986 inf  inf inf
8987 inf  inf inf
8988 inf  inf inf
8989 inf  inf inf
8990 inf  inf inf
8991 inf  inf inf
8992 inf  inf inf
8993 inf  inf inf
8994 inf  inf inf
8995 inf  inf inf
8996 inf  inf inf
8997 inf  inf inf
8998 inf  inf inf
8999 inf  inf inf
9000 inf  inf inf
9001 inf  inf inf
9002 inf  inf inf
9003 inf  inf inf
9004 inf  inf inf
9005 inf  inf inf
9006 inf  inf inf
9007 inf  inf inf
9008 inf  inf inf
9009 inf  inf inf
9010 inf  inf inf
9011 inf  inf inf
9012 inf  inf inf
9013 inf  inf inf
9014 inf  inf inf
9015 inf  inf inf
9016 inf  inf inf
9017 inf  inf inf
9018 inf  inf inf
9019 inf  inf inf
9020 inf  inf inf
9021 inf  inf inf
9022 inf  inf inf
9023 inf  inf inf
9024 inf  inf inf
9025 inf  inf inf
9026 inf  inf inf
9027 inf  inf inf
9028 inf  inf inf
9029 inf  inf inf
9030 inf  inf inf
9031 inf  inf inf
9032 inf  inf inf
9033 inf  inf inf
9034 inf  inf inf
9035 inf  inf inf
9036 inf  inf inf
9037 inf  inf inf
9038 inf  inf inf
9039 inf  inf inf
9040 inf  inf inf
9041 inf  inf inf
9042 inf  inf inf
9043 inf  inf inf
9044 inf  inf inf
9045 inf  inf inf
9046 inf  inf inf
9047 inf  inf inf
9048 inf  inf inf
9049 inf  inf inf
9050 inf  inf inf
9051 inf  inf inf
9052 inf  inf inf
9053 inf  inf inf
9054 inf  inf inf
9055 inf  inf inf
9056 inf  inf inf
9057 inf  inf inf
9058 inf  inf inf
9059 inf  inf inf
9060 inf  inf inf
9061 inf  inf inf
9062 inf  inf inf
9063 inf  inf inf
9064 inf  inf inf
9065 inf  inf inf
9066 inf  inf inf
9067 inf  inf inf
9068 inf  inf inf
9069 inf  inf inf
9070 inf  inf inf
9071 inf  inf inf
9072 inf  inf inf
9073 inf  inf inf
9074 inf  inf inf
9075 inf  inf inf
9076 inf  inf inf
9077 inf  inf inf
9078 inf  inf inf
9079 inf  inf inf
9080 inf  inf inf
9081 inf  inf inf
9082 inf  inf inf
9083 inf  inf inf
9084 inf  inf inf
9085 inf  inf inf
9086 inf  inf inf
9087 inf  inf inf
9088 inf  inf inf
9089 inf  inf inf
9090 inf  inf inf
9091 inf  inf inf
9092 inf  inf inf
9093 inf  inf inf
9094 inf  inf inf
9095 inf  inf inf
9096 inf  inf inf
9097 inf  inf inf
9098 inf  inf inf
9099 inf  inf inf
9100 inf  inf inf
9101 inf  inf inf
9102 inf  inf inf
9103 inf  inf inf
9104 inf  inf inf
9105 inf  inf inf
9106 inf  inf inf
9107 inf  inf inf
9108 inf  inf inf
9109 inf  inf inf
9110 inf  inf inf
9111 inf  inf inf
9112 inf  inf inf
9113 inf  inf inf
9114 inf  inf inf
9115 inf  inf inf
9116 inf  inf inf
9117 inf  inf inf
9118 inf  inf inf
9119 inf  inf inf
9120 inf  inf inf
9121 inf  inf inf
9122 inf  inf inf
9123 inf  inf inf
9124 inf  inf inf
9125 inf  inf inf
9126 inf  inf inf
9127 inf  inf inf
9128 inf  inf inf
9129 inf  inf inf
9130 inf  inf inf
9131 inf  inf inf
9132 inf  inf inf
9133 inf  inf inf
9134 inf  inf inf
9135 inf  inf inf
9136 inf  inf inf
9137 inf  inf inf
9138 inf  inf inf
9139 inf  inf inf
9140 inf  inf inf
9141 inf  inf inf
9142 inf  inf inf
9143 inf  inf inf
9144 inf  inf inf
9145 inf  inf inf
9146 inf  inf inf
9147 inf  inf inf
9148 inf  inf inf
9149 inf  inf inf
9150 inf  inf inf
9151 inf  inf inf
9152 inf  inf inf
9153 inf  inf inf
9154 inf  inf inf
9155 inf  inf inf
9156 inf  inf inf
9157 inf  inf inf
9158 inf  inf inf
9159 inf  inf inf
9160 inf  inf inf
9161 inf  inf inf
9162 inf  inf inf
9163 inf  inf inf
9164 inf  inf inf
9165 inf  inf inf
9166 inf  inf inf
9167 inf  inf inf
9168 inf  inf inf
9169 inf  inf inf
9170 inf  inf inf
9171 inf  inf inf
9172 inf  inf inf
9173 inf  inf inf
9174 inf  inf inf
9175 inf  inf inf
9176 inf  inf inf
9177 inf  inf inf
9178 inf  inf inf
9179 inf  inf inf
9180 inf  inf inf
9181 inf  inf inf
9182 inf  inf inf
9183 inf  inf inf
9184 inf  inf inf
9185 inf  inf inf
9186 inf  inf inf
9187 inf  inf inf
9188 inf  inf inf
9189 inf  inf inf
9190 inf  inf inf
9191 inf  inf inf
9192 inf  inf inf
9193 inf  inf inf
9194 inf  inf inf
9195 inf  inf inf
9196 inf  inf inf
9197 inf  inf inf
9198 inf  inf inf
9199 inf  inf inf
9200 inf  inf inf
9201 inf  inf inf
9202 inf  inf inf
9203 inf  inf inf
9204 inf  inf inf
9205 inf  inf inf
9206 inf  inf inf
9207 inf  inf inf
9208 inf  inf inf
9209 inf  inf inf
9210 inf  inf inf
9211 inf  inf inf
9212 inf  inf inf
9213 inf  inf inf
9214 inf  inf inf
9215 inf  inf inf
9216 inf  inf inf
9217 inf  inf inf
9218 inf  inf inf
9219 inf  inf inf
9220 inf  inf inf
9221 inf  inf inf
9222 inf  inf inf
9223 inf  inf inf
9224 inf  inf inf
9225 inf  inf inf
9226 inf  inf inf
9227 inf  inf inf
9228 inf  inf inf
9229 inf  inf inf
9230 inf  inf inf
9231 inf  inf inf
9232 inf  inf inf
9233 inf  inf inf
9234 inf  inf inf
9235 inf  inf inf
9236 inf  inf inf
9237 inf  inf inf
9238 inf  inf inf
9239 inf  inf inf
9240 inf  inf inf
9241 inf  inf inf
9242 inf  inf inf
9243 inf  inf inf
9244 inf  inf inf
9245 inf  inf inf
9246 inf  inf inf
9247 inf  inf inf
9248 inf  inf inf
9249 inf  inf inf
9250 inf  inf inf
9251 inf  inf inf
9252 inf  inf inf
9253 inf  inf inf
9254 inf  inf inf
9255 inf  inf inf
9256 inf  inf inf
9257 inf  inf inf
9258 inf  inf inf
9259 inf  inf inf
9260 inf  inf inf
9261 inf  inf inf
9262 inf  inf inf
9263 inf  inf inf
9264 inf  inf inf
9265 inf  inf inf
9266 inf  inf inf
9267 inf  inf inf
9268 inf  inf inf
9269 inf  inf inf
9270 inf  inf inf
9271 inf  inf inf
9272 inf  inf inf
9273 inf  inf inf
9274 inf  inf inf
9275 inf  inf inf
9276 inf  inf inf
9277 inf  inf inf
9278 inf  inf inf
9279 inf  inf inf
9280 inf  inf inf
9281 inf  inf inf
9282 inf  inf inf
9283 inf  inf inf
9284 inf  inf inf
9285 inf  inf inf
9286 inf  inf inf
9287 inf  inf inf
9288 inf  inf inf
9289 inf  inf inf
9290 inf  inf inf
9291 inf  inf inf
9292 inf  inf inf
9293 inf  inf inf
9294 inf  inf inf
9295 inf  inf inf
9296 inf  inf inf
9297 inf  inf inf
9298 inf  inf inf
9299 inf  inf inf
9300 inf  inf inf
9301 inf  inf inf
9302 inf  inf inf
9303 inf  inf inf
9304 inf  inf inf
9305 inf  inf inf
9306 inf  inf inf
9307 inf  inf inf
9308 inf  inf inf
9309 inf  inf inf
9310 inf  inf inf
9311 inf  inf inf
9312 inf  inf inf
9313 inf  inf inf
9314 inf  inf inf
9315 inf  inf inf
9316 inf  inf inf
9317 inf  inf inf
9318 inf  inf inf
9319 inf  inf inf
9320 inf  inf inf
9321 inf  inf inf
9322 inf  inf inf
9323 inf  inf inf
9324 inf  inf inf
9325 inf  inf inf
9326 inf  inf inf
9327 inf  inf inf
9328 inf  inf inf
9329 inf  inf inf
9330 inf  inf inf
9331 inf  inf inf
9332 inf  inf inf
9333 inf  inf inf
9334 inf  inf inf
9335 inf  inf inf
9336 inf  inf inf
9337 inf  inf inf
9338 inf  inf inf
9339 inf  inf inf
9340 inf  inf inf
9341 inf  inf inf
9342 inf  inf inf
9343 inf  inf inf
9344 inf  inf inf
9345 inf  inf inf
9346 inf  inf inf
9347 inf  inf inf
9348 inf  inf inf
9349 inf  inf inf
9350 inf  inf inf
9351 inf  inf inf
9352 inf  inf inf
9353 inf  inf inf
9354 inf  inf inf
9355 inf  inf inf
9356 inf  inf inf
9357 inf  inf inf
9358 inf  inf inf
9359 inf  inf inf
9360 inf  inf inf
9361 inf  inf inf
9362 inf  inf inf
9363 inf  inf inf
9364 inf  inf inf
9365 inf  inf inf
9366 inf  inf inf
9367 inf  inf inf
9368 inf  inf inf
9369 inf  inf inf
9370 inf  inf inf
9371 inf  inf inf
9372 inf  inf inf
9373 inf  inf inf
9374 inf  inf inf
9375 inf  inf inf
9376 inf  inf inf
9377 inf  inf inf
9378 inf  inf inf
9379 inf  inf inf
9380 inf  inf inf
9381 inf  inf inf
9382 inf  inf inf
9383 inf  inf inf
9384 inf  inf inf
9385 inf  inf inf
9386 inf  inf inf
9387 inf  inf inf
9388 inf  inf inf
9389 inf  inf inf
9390 inf  inf inf
9391 inf  inf inf
9392 inf  inf inf
9393 inf  inf inf
9394 inf  inf inf
9395 inf  inf inf
9396 inf  inf inf
9397 inf  inf inf
9398 inf  inf inf
9399 inf  inf inf
9400 inf  inf inf
9401 inf  inf inf
9402 inf  inf inf
9403 inf  inf inf
9404 inf  inf inf
9405 inf  inf inf
9406 inf  inf inf
9407 inf  inf inf
9408 inf  inf inf
9409 inf  inf inf
9410 inf  inf inf
9411 inf  inf inf
9412 inf  inf inf
9413 inf  inf inf
9414 inf  inf inf
9415 inf  inf inf
9416 inf  inf inf
9417 inf  inf inf
9418 inf  inf inf
9419 inf  inf inf
9420 inf  inf inf
9421 inf  inf inf
9422 inf  inf inf
9423 inf  inf inf
9424 inf  inf inf
9425 inf  inf inf
9426 inf  inf inf
9427 inf  inf inf
9428 inf  inf inf
9429 inf  inf inf
9430 inf  inf inf
9431 inf  inf inf
9432 inf  inf inf
9433 inf  inf inf
9434 inf  inf inf
9435 inf  inf inf
9436 inf  inf inf
9437 inf  inf inf
9438 inf  inf inf
9439 inf  inf inf
9440 inf  inf inf
9441 inf  inf inf
9442 inf  inf inf
9443 inf  inf inf
9444 inf  inf inf
9445 inf  inf inf
9446 inf  inf inf
9447 inf  inf inf
9448 inf  inf inf
9449 inf  inf inf
9450 inf  inf inf
9451 inf  inf inf
9452 inf  inf inf
9453 inf  inf inf
9454 inf  inf inf
9455 inf  inf inf
9456 inf  inf inf
9457 inf  inf inf
9458 inf  inf inf
9459 inf  inf inf
9460 inf  inf inf
9461 inf  inf inf
9462 inf  inf inf
9463 inf  inf inf
9464 inf  inf inf
9465 inf  inf inf
9466 inf  inf inf
9467 inf  inf inf
9468 inf  inf inf
9469 inf  inf inf
9470 inf  inf inf
9471 inf  inf inf
9472 inf  inf inf
9473 inf  inf inf
9474 inf  inf inf
9475 inf  inf inf
9476 inf  inf inf
9477 inf  inf inf
9478 inf  inf inf
9479 inf  inf inf
9480 inf  inf inf
9481 inf  inf inf
9482 inf  inf inf
9483 inf  inf inf
9484 inf  inf inf
9485 inf  inf inf
9486 inf  inf inf
9487 inf  inf inf
9488 inf  inf inf
9489 inf  inf inf
9490 inf  inf inf
9491 inf  inf inf
9492 inf  inf inf
9493 inf  inf inf
9494 inf  inf inf
9495 inf  inf inf
9496 inf  inf inf
9497 inf  inf inf
9498 inf  inf inf
9499 inf  inf inf
9500 inf  inf inf
9501 inf  inf inf
9502 inf  inf inf
9503 inf  inf inf
9504 inf  inf inf
9505 inf  inf inf
9506 inf  inf inf
9507 inf  inf inf
9508 inf  inf inf
9509 inf  inf inf
9510 inf  inf inf
9511 inf  inf inf
9512 inf  inf inf
9513 inf  inf inf
9514 inf  inf inf
9515 inf  inf inf
9516 inf  inf inf
9517 inf  inf inf
9518 inf  inf inf
9519 inf  inf inf
9520 inf  inf inf
9521 inf  inf inf
9522 inf  inf inf
9523 inf  inf inf
9524 inf  inf inf
9525 inf  inf inf
9526 inf  inf inf
9527 inf  inf inf
9528 inf  inf inf
9529 inf  inf inf
9530 inf  inf inf
9531 inf  inf inf
9532 inf  inf inf
9533 inf  inf inf
9534 inf  inf inf
9535 inf  inf inf
9536 inf  inf inf
9537 inf  inf inf
9538 inf  inf inf
9539 inf  inf inf
9540 inf  inf inf
9541 inf  inf inf
9542 inf  inf inf
9543 inf  inf inf
9544 inf  inf inf
9545 inf  inf inf
9546 inf  inf inf
9547 inf  inf inf
9548 inf  inf inf
9549 inf  inf inf
9550 inf  inf inf
9551 inf  inf inf
9552 inf  inf inf
9553 inf  inf inf
9554 inf  inf inf
9555 inf  inf inf
9556 inf  inf inf
9557 inf  inf inf
9558 inf  inf inf
9559 inf  inf inf
9560 inf  inf inf
9561 inf  inf inf
9562 inf  inf inf
9563 inf  inf inf
9564 inf  inf inf
9565 inf  inf inf
9566 inf  inf inf
9567 inf  inf inf
9568 inf  inf inf
9569 inf  inf inf
9570 inf  inf inf
9571 inf  inf inf
9572 inf  inf inf
9573 inf  inf inf
9574 inf  inf inf
9575 inf  inf inf
9576 inf  inf inf
9577 inf  inf inf
9578 inf  inf inf
9579 inf  inf inf
9580 inf  inf inf
9581 inf  inf inf
9582 inf  inf inf
9583 inf  inf inf
9584 inf  inf inf
9585 inf  inf inf
9586 inf  inf inf
9587 inf  inf inf
9588 inf  inf inf
9589 inf  inf inf
9590 inf  inf inf
9591 inf  inf inf
9592 inf  inf inf
9593 inf  inf inf
9594 inf  inf inf
9595 inf  inf inf
9596 inf  inf inf
9597 inf  inf inf
9598 inf  inf inf
9599 inf  inf inf
9600 inf  inf inf
9601 inf  inf inf
9602 inf  inf inf
9603 inf  inf inf
9604 inf  inf inf
9605 inf  inf inf
9606 inf  inf inf
9607 inf  inf inf
9608 inf  inf inf
9609 inf  inf inf
9610 inf  inf inf
9611 inf  inf inf
9612 inf  inf inf
9613 inf  inf inf
9614 inf  inf inf
9615 inf  inf inf
9616 inf  inf inf
9617 inf  inf inf
9618 inf  inf inf
9619 inf  inf inf
9620 inf  inf inf
9621 inf  inf inf
9622 inf  inf inf
9623 inf  inf inf
9624 inf  inf inf
9625 inf  inf inf
9626 inf  inf inf
9627 inf  inf inf
9628 inf  inf inf
9629 inf  inf inf
9630 inf  inf inf
9631 inf  inf inf
9632 inf  inf inf
9633 inf  inf inf
9634 inf  inf inf
9635 inf  inf inf
9636 inf  inf inf
9637 inf  inf inf
9638 inf  inf inf
9639 inf  inf inf
9640 inf  inf inf
9641 inf  inf inf
9642 inf  inf inf
9643 inf  inf inf
9644 inf  inf inf
9645 inf  inf inf
9646 inf  inf inf
9647 inf  inf inf
9648 inf  inf inf
9649 inf  inf inf
9650 inf  inf inf
9651 inf  inf inf
9652 inf  inf inf
9653 inf  inf inf
9654 inf  inf inf
9655 inf  inf inf
9656 inf  inf inf
9657 inf  inf inf
9658 inf  inf inf
9659 inf  inf inf
9660 inf  inf inf
9661 inf  inf inf
9662 inf  inf inf
9663 inf  inf inf
9664 inf  inf inf
9665 inf  inf inf
9666 inf  inf inf
9667 inf  inf inf
9668 inf  inf inf
9669 inf  inf inf
9670 inf  inf inf
9671 inf  inf inf
9672 inf  inf inf
9673 inf  inf inf
9674 inf  inf inf
9675 inf  inf inf
9676 inf  inf inf
9677 inf  inf inf
9678 inf  inf inf
9679 inf  inf inf
9680 inf  inf inf
9681 inf  inf inf
9682 inf  inf inf
9683 inf  inf inf
9684 inf  inf inf
9685 inf  inf inf
9686 inf  inf inf
9687 inf  inf inf
9688 inf  inf inf
9689 inf  inf inf
9690 inf  inf inf
9691 inf  inf inf
9692 inf  inf inf
9693 inf  inf inf
9694 inf  inf inf
9695 inf  inf inf
9696 inf  inf inf
9697 inf  inf inf
9698 inf  inf inf
9699 inf  inf inf
9700 inf  inf inf
9701 inf  inf inf
9702 inf  inf inf
9703 inf  inf inf
9704 inf  inf inf
9705 inf  inf inf
9706 inf  inf inf
9707 inf  inf inf
9708 inf  inf inf
9709 inf  inf inf
9710 inf  inf inf
9711 inf  inf inf
9712 inf  inf inf
9713 inf  inf inf
9714 inf  inf inf
9715 inf  inf inf
9716 inf  inf inf
9717 inf  inf inf
9718 inf  inf inf
9719 inf  inf inf
9720 inf  inf inf
9721 inf  inf inf
9722 inf  inf inf
9723 inf  inf inf
9724 inf  inf inf
9725 inf  inf inf
9726 inf  inf inf
9727 inf  inf inf
9728 inf  inf inf
9729 inf  inf inf
9730 inf  inf inf
9731 inf  inf inf
9732 inf  inf inf
9733 inf  inf inf
9734 inf  inf inf
9735 inf  inf inf
9736 inf  inf inf
9737 inf  inf inf
9738 inf  inf inf
9739 inf  inf inf
9740 inf  inf inf
9741 inf  inf inf
9742 inf  inf inf
9743 inf  inf inf
9744 inf  inf inf
9745 inf  inf inf
9746 inf  inf inf
9747 inf  inf inf
9748 inf  inf inf
9749 inf  inf inf
9750 inf  inf inf
9751 inf  inf inf
9752 inf  inf inf
9753 inf  inf inf
9754 inf  inf inf
9755 inf  inf inf
9756 inf  inf inf
9757 inf  inf inf
9758 inf  inf inf
9759 inf  inf inf
9760 inf  inf inf
9761 inf  inf inf
9762 inf  inf inf
9763 inf  inf inf
9764 inf  inf inf
9765 inf  inf inf
9766 inf  inf inf
9767 inf  inf inf
9768 inf  inf inf
9769 inf  inf inf
9770 inf  inf inf
9771 inf  inf inf
9772 inf  inf inf
9773 inf  inf inf
9774 inf  inf inf
9775 inf  inf inf
9776 inf  inf inf
9777 inf  inf inf
9778 inf  inf inf
9779 inf  inf inf
9780 inf  inf inf
9781 inf  inf inf
9782 inf  inf inf
9783 inf  inf inf
9784 inf  inf inf
9785 inf  inf inf
9786 inf  inf inf
9787 inf  inf inf
9788 inf  inf inf
9789 inf  inf inf
9790 inf  inf inf
9791 inf  inf inf
9792 inf  inf inf
9793 inf  inf inf
9794 inf  inf inf
9795 inf  inf inf
9796 inf  inf inf
9797 inf  inf inf
9798 inf  inf inf
9799 inf  inf inf
9800 inf  inf inf
9801 inf  inf inf
9802 inf  inf inf
9803 inf  inf inf
9804 inf  inf inf
9805 inf  inf inf
9806 inf  inf inf
9807 inf  inf inf
9808 inf  inf inf
9809 inf  inf inf
9810 inf  inf inf
9811 inf  inf inf
9812 inf  inf inf
9813 inf  inf inf
9814 inf  inf inf
9815 inf  inf inf
9816 inf  inf inf
9817 inf  inf inf
9818 inf  inf inf
9819 inf  inf inf
9820 inf  inf inf
9821 inf  inf inf
9822 inf  inf inf
9823 inf  inf inf
9824 inf  inf inf
9825 inf  inf inf
9826 inf  inf inf
9827 inf  inf inf
9828 inf  inf inf
9829 inf  inf inf
9830 inf  inf inf
9831 inf  inf inf
9832 inf  inf inf
9833 inf  inf inf
9834 inf  inf inf
9835 inf  inf inf
9836 inf  inf inf
9837 inf  inf inf
9838 inf  inf inf
9839 inf  inf inf
9840 inf  inf inf
9841 inf  inf inf
9842 inf  inf inf
9843 inf  inf inf
9844 inf  inf inf
9845 inf  inf inf
9846 inf  inf inf
9847 inf  inf inf
9848 inf  inf inf
9849 inf  inf inf
9850 inf  inf inf
9851 inf  inf inf
9852 inf  inf inf
9853 inf  inf inf
9854 inf  inf inf
9855 inf  inf inf
9856 inf  inf inf
9857 inf  inf inf
9858 inf  inf inf
9859 inf  inf inf
9860 inf  inf inf
9861 inf  inf inf
9862 inf  inf inf
9863 inf  inf inf
9864 inf  inf inf
9865 inf  inf inf
9866 inf  inf inf
9867 inf  inf inf
9868 inf  inf inf
9869 inf  inf inf
9870 inf  inf inf
9871 inf  inf inf
9872 inf  inf inf
9873 inf  inf inf
9874 inf  inf inf
9875 inf  inf inf
9876 inf  inf inf
